Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
73664,1072.943,383.1261626,245.8605848,1.558306562,0.766937122,74759,306.2546617,0.79526709,0.985352934,0.804103329,0.799357213,0.005200996,0.001309875,0.638971954,0.99571419,BARBUNYA
52204,897.475,365.3963581,183.2433689,1.994049554,0.865162252,52929,257.8142688,0.643961168,0.986302405,0.814458435,0.705574271,0.006999394,0.001070067,0.497835051,0.992707762,HOROZ
83936,1129.483,432.9425173,252.0038481,1.717999628,0.813137033,86096,326.9107438,0.709554162,0.974911726,0.826796702,0.755090412,0.005158007,0.001034326,0.57016153,0.979537297,CALI
47104,834.12,315.2805872,190.7496455,1.652850187,0.796213685,47800,244.8972754,0.712983986,0.985439331,0.850766897,0.776759767,0.006693287,0.001503025,0.603355736,0.99725664,SIRA
53606,917.898,363.3652307,189.2972781,1.919548101,0.853583564,54298,261.2532852,0.715892094,0.987255516,0.799529365,0.718982619,0.006778443,0.001117335,0.516936006,0.99228353,HOROZ
47604,816.603,307.5984807,197.5716885,1.556895541,0.766450105,48108,246.1936134,0.692966112,0.989523572,0.897080401,0.800373308,0.00646161,0.001635652,0.640597431,0.997343284,SIRA
27084,606.3,224.705259,153.7233179,1.461751294,0.729378002,27413,185.6998111,0.710362735,0.987998395,0.925864714,0.826415064,0.008296605,0.002387114,0.682961859,0.998320381,DERMASON
61546,990.721,397.2342087,199.2340219,1.993807106,0.865126902,62484,279.9335654,0.646450854,0.984988157,0.787965058,0.704706592,0.006454265,0.000981883,0.496611381,0.9901473,HOROZ
37221,724.494,271.1807284,176.1001862,1.539923007,0.760461419,37662,217.6953125,0.761632904,0.988290585,0.891103839,0.802768375,0.007285692,0.001866429,0.644437063,0.99238346,SIRA
38824,741.523,273.7411234,181.1418258,1.511197771,0.749745089,39300,222.3336504,0.733053888,0.987888041,0.887280404,0.812204055,0.007050822,0.001892693,0.659675426,0.996900034,DERMASON
44659,788.8,296.55365,192.243887,1.542590793,0.761419001,45142,238.4567148,0.810449332,0.98930043,0.901955382,0.804093002,0.006640401,0.001712376,0.646565557,0.997386074,SIRA
33029,694.109,270.4288359,155.9618807,1.733941876,0.81694146,33482,205.0703024,0.758920981,0.986470342,0.861489399,0.758315221,0.008187618,0.001670077,0.575041974,0.997089359,DERMASON
81511,1102.379,426.7298799,244.238197,1.747187316,0.8200105,82369,322.1537343,0.773202428,0.98958346,0.842877037,0.754935967,0.005235243,0.001048955,0.569928314,0.99577152,CALI
40393,730.714,250.9649438,205.3280835,1.222263119,0.57499853,40765,226.7817562,0.766834362,0.990874525,0.950651017,0.903639181,0.00621308,0.002555447,0.816563769,0.998055779,SEKER
39775,753.771,273.8009306,186.2738571,1.46988383,0.732909753,40304,225.0402251,0.694881202,0.986874752,0.879713391,0.821911834,0.006883744,0.001937784,0.675539063,0.992963945,SIRA
41315,758.92,287.4382677,183.4475805,1.566868677,0.769857698,41704,229.3553832,0.791930228,0.990672358,0.901416753,0.797929187,0.006957238,0.001739699,0.636690987,0.997611164,SIRA
43022,788.25,292.1564816,188.717299,1.548117121,0.763383139,43500,234.0455334,0.70308874,0.989011494,0.870106677,0.801096495,0.006790862,0.001725218,0.641755594,0.993512823,SIRA
84527,1123.509,437.4509735,248.6470827,1.759324777,0.822752436,85482,328.0596272,0.758171283,0.988828057,0.841496295,0.749934615,0.005175281,0.001009735,0.562401926,0.989447643,CALI
35972,685.989,233.4929687,196.2922116,1.189517235,0.541536583,36336,214.0116186,0.761570055,0.989982387,0.96059461,0.916565581,0.006490964,0.002825811,0.840092465,0.999304466,SEKER
49606,861.263,349.7413317,181.2251196,1.929872263,0.855278245,50112,251.3171718,0.817259218,0.989902618,0.840373777,0.718580131,0.007050384,0.00115956,0.516357404,0.996503832,HOROZ
43917,762.456,267.0217706,210.0972822,1.270943478,0.617186299,44291,236.4674631,0.770230454,0.991555847,0.949320713,0.885573721,0.006080146,0.002306708,0.784240816,0.996725751,SEKER
69886,1084.538,386.1316045,231.5513156,1.667585449,0.800247828,71333,298.2978693,0.777686281,0.979714858,0.746638708,0.772529018,0.005525164,0.001213903,0.596801084,0.995216803,BARBUNYA
38369,731.627,274.2813142,178.9082412,1.533083733,0.757978021,38846,221.026985,0.811939225,0.987720743,0.900763741,0.805840477,0.007148513,0.001859481,0.649378874,0.995552188,SIRA
39108,717.398,256.096468,194.8200229,1.314528477,0.649069574,39413,223.145361,0.787721312,0.992261437,0.954893962,0.871333223,0.006548442,0.002328385,0.759221586,0.998018395,SEKER
70288,1013.533,391.7922968,229.3745976,1.708089304,0.810708889,70876,299.1545773,0.795185085,0.991703821,0.859835284,0.763554005,0.005574099,0.001168728,0.583014718,0.995841204,CALI
31321,656.643,246.8815538,161.8460624,1.525409702,0.755141715,31617,199.6976109,0.803885837,0.990637948,0.912823571,0.808880242,0.007882301,0.002081468,0.654287245,0.998056111,DERMASON
40388,729.945,261.2279958,197.1404288,1.325085866,0.656106772,40719,226.7677198,0.784537685,0.991871117,0.952537178,0.868083526,0.006467961,0.002265652,0.753569009,0.998543642,SEKER
53775,888.483,356.1336787,193.1511112,1.843808594,0.840149007,54244,261.6647789,0.643819216,0.991353882,0.856036018,0.734737529,0.006622663,0.001190533,0.539839236,0.995360222,HOROZ
44568,806.698,310.3798236,183.2864718,1.693413707,0.807020698,45105,238.2136437,0.722427543,0.988094446,0.860619236,0.76749075,0.006964186,0.001490537,0.589042051,0.997491884,SIRA
37149,713.446,266.1961182,177.8854551,1.49644679,0.743937124,37584,217.4846566,0.770246734,0.988425926,0.917138188,0.817009121,0.007165633,0.001969436,0.667503904,0.998884074,DERMASON
43976,786.271,297.269179,188.8597632,1.574020712,0.772252561,44457,236.6262501,0.737654321,0.989180556,0.893883812,0.795999945,0.006759805,0.001674041,0.633615912,0.997324569,SIRA
61505,982.866,395.7615143,203.3704923,1.946012471,0.857867277,63731,279.8403084,0.653474288,0.965071943,0.800076774,0.707093283,0.006434623,0.000992224,0.499980911,0.972969088,HOROZ
72263,1097.796,375.5949146,245.3807653,1.530661599,0.757088556,73699,303.3283851,0.719392733,0.980515339,0.753498797,0.807594494,0.00519761,0.001363819,0.652208867,0.998311068,BARBUNYA
88858,1162.919,453.4168019,252.5221424,1.79555265,0.830558366,90020,336.359212,0.714510863,0.987091757,0.825671826,0.741832262,0.005102712,0.000953243,0.550315106,0.988119746,CALI
47496,793.007,276.264608,219.2654235,1.259955189,0.608336759,47965,245.914183,0.748675914,0.990222037,0.949101933,0.890140017,0.005816587,0.002252585,0.792349251,0.99832455,SEKER
36906,702.412,246.3682022,190.9485904,1.290233155,0.631895354,37298,216.7721814,0.779232296,0.989490053,0.939989487,0.879870777,0.00667556,0.002467988,0.774172584,0.998863135,SEKER
56305,928.99,367.6544209,197.9815949,1.857013128,0.84262605,57406,267.7494212,0.731670868,0.98082082,0.819850656,0.728263842,0.006529694,0.001132994,0.530368224,0.984900755,HOROZ
81172,1125.616,404.016421,256.2952612,1.576371015,0.773030853,82356,321.483126,0.768965517,0.985623391,0.805073618,0.795717969,0.004977288,0.001230862,0.633167086,0.998106243,BARBUNYA
71965,1034.185,408.7724279,226.0930892,1.807982851,0.833113152,72960,302.7023023,0.733977236,0.98636239,0.845541105,0.74051546,0.005680156,0.001053602,0.548363146,0.991431164,CALI
37138,707.772,252.2560643,187.5939608,1.344691818,0.668552642,37506,217.4524551,0.750353578,0.990188237,0.931626043,0.862030634,0.006792398,0.002313629,0.743096814,0.999236206,SEKER
54503,918.795,369.9598909,188.3030064,1.964705174,0.860777033,55142,263.430019,0.636791681,0.988411737,0.811321576,0.712050213,0.006787881,0.001076357,0.507015505,0.996135987,HOROZ
62987,1008.734,368.7900642,218.0330556,1.691441067,0.806516305,64219,283.1917005,0.740413777,0.980815646,0.777870801,0.767894062,0.005855019,0.001255779,0.589661291,0.997377323,BARBUNYA
77276,1089.189,430.7430984,231.19266,1.863134835,0.843754179,78423,313.6731724,0.708616073,0.985374189,0.818555262,0.728214041,0.005574086,0.000966918,0.53029569,0.988012372,CALI
34304,690.332,261.5908535,167.3115206,1.563495763,0.76871423,34717,208.9909312,0.693514475,0.988103811,0.904562578,0.79892293,0.007625666,0.00191636,0.638277848,0.997944712,DERMASON
72205,1085.425,375.9111693,245.4604219,1.531453285,0.757379861,73563,303.2066314,0.708419999,0.981539633,0.770153859,0.806591174,0.005206165,0.001359288,0.650589322,0.996347154,BARBUNYA
43832,836.567,340.0483182,165.0289944,2.060536813,0.874341918,44421,236.2385145,0.822502862,0.986740506,0.787045234,0.694720432,0.007757992,0.001114729,0.482636479,0.994490231,HOROZ
39948,731.068,244.969135,207.9641485,1.177939259,0.528488905,40386,225.5290964,0.77203154,0.989154658,0.939267631,0.920642906,0.0061322,0.002717446,0.847583361,0.998401716,SEKER
93503,1179.367,453.2093773,267.5462336,1.693947888,0.807156928,95555,345.0387183,0.791124461,0.978525457,0.844768023,0.76132299,0.004847004,0.001004451,0.579612696,0.981833701,CALI
78844,1086.074,411.1303725,246.7518536,1.666169338,0.79986565,80130,316.8395472,0.680463976,0.983951079,0.839962078,0.770654684,0.005214479,0.001134567,0.593908642,0.989552368,CALI
42373,836.822,333.0176345,162.7437993,2.046269265,0.872455123,43049,232.2735009,0.807412348,0.984296964,0.760383875,0.697481085,0.007859194,0.001147328,0.486479863,0.995468792,HOROZ
50948,884.692,313.5564944,208.1921879,1.506091547,0.747758979,52063,254.6939503,0.71960452,0.978583639,0.817999059,0.812274518,0.006154442,0.001652646,0.659789892,0.99370398,BARBUNYA
22144,557.585,199.1229667,143.1292566,1.391210794,0.695218639,22445,167.9125263,0.720059832,0.986589441,0.895042737,0.843260469,0.008992186,0.002804736,0.711088218,0.989273605,DERMASON
46777,845.203,349.1877688,171.1671257,2.040039916,0.871617581,47247,244.0457461,0.821412893,0.990052278,0.822849045,0.698895459,0.007464946,0.00109864,0.488454863,0.996467418,HOROZ
31864,664.41,255.1716111,159.3110318,1.601719656,0.781161522,32187,201.4212125,0.797118127,0.989964893,0.907063803,0.789355884,0.008008147,0.0019178,0.623082711,0.998003826,DERMASON
26578,607.052,227.1450768,149.5171858,1.519190424,0.752803485,26978,183.9569532,0.697731807,0.985173104,0.906317514,0.809865465,0.008546357,0.002267839,0.655882071,0.996409761,DERMASON
59788,929.595,338.3942039,225.9940329,1.497359021,0.744302619,60493,275.9065891,0.70504717,0.988345759,0.869433423,0.815340765,0.005659902,0.001542927,0.664780563,0.995415173,CALI
34283,692.028,256.3055328,170.9765596,1.499068255,0.744985164,34703,208.9269521,0.709704799,0.9878973,0.899583227,0.815148038,0.00747617,0.002036127,0.664466323,0.996080371,DERMASON
36594,688.123,235.7260542,197.8406551,1.191494509,0.543696217,36890,215.8539504,0.763138138,0.991976145,0.971152874,0.915698314,0.006441659,0.002793747,0.838503402,0.9990722,SEKER
74590,1060.781,410.7803943,233.0399802,1.762703524,0.82350406,75598,308.1735512,0.782325055,0.986666314,0.832988502,0.750214848,0.005507178,0.001076097,0.562822318,0.992088884,CALI
35083,687.873,229.6498757,194.93395,1.17809071,0.528664177,35513,211.3505688,0.767613338,0.987891758,0.931729962,0.920316496,0.006545902,0.002896664,0.846982453,0.997822159,SEKER
75346,1071.696,420.3182543,232.3967982,1.808623258,0.83324314,77342,309.7313461,0.786361359,0.974192547,0.824378859,0.736897203,0.005578508,0.001014671,0.543017488,0.982114059,CALI
32743,693.638,260.359802,160.5226333,1.621950728,0.78732238,33290,204.1805143,0.763240093,0.983568639,0.855189928,0.784224418,0.007951617,0.001855225,0.615007939,0.997512574,DERMASON
70888,1006.981,384.9516749,236.5347872,1.627463256,0.788953274,72031,300.4287018,0.714467133,0.984131832,0.878496499,0.78043225,0.005430421,0.001242665,0.609074497,0.991246364,CALI
47880,820.104,308.7353753,198.4019658,1.556110465,0.766178427,48356,246.9062766,0.729333272,0.99015634,0.894594339,0.799734324,0.006448107,0.001627028,0.639574988,0.995249333,SIRA
38396,732.799,269.9425883,181.7355993,1.485358891,0.739425885,38877,221.1047389,0.707264957,0.987627646,0.898516612,0.819080606,0.007030487,0.001951964,0.67089304,0.996516942,SIRA
37534,715.824,259.3168198,185.2391386,1.399902967,0.699803678,37979,218.6087214,0.784950959,0.988282998,0.920496631,0.843017902,0.006908851,0.002152449,0.710679183,0.994881898,SIRA
50366,843.262,319.8930901,201.0535881,1.591083716,0.777807612,50882,253.2350349,0.719226595,0.989858889,0.890066109,0.79162396,0.00635137,0.00153859,0.626668495,0.997082038,SIRA
54508,967.731,404.2812292,172.2055811,2.347666241,0.904744384,55628,263.442102,0.799143795,0.979866254,0.73140985,0.651630803,0.007416915,0.000824916,0.424622703,0.996872386,HOROZ
49611,845.045,328.3953204,193.3481046,1.698466717,0.808303297,50219,251.3298372,0.757604911,0.987893029,0.873027999,0.765327097,0.006619405,0.001400835,0.585725565,0.994835377,SIRA
35152,711.89,265.1925197,169.6885131,1.562819515,0.768483875,35769,211.5583051,0.693415394,0.982750426,0.871633912,0.797753667,0.007544166,0.001884804,0.636410914,0.994595396,SIRA
65612,1000.896,390.2698094,215.4482614,1.811431695,0.833811325,66471,289.032512,0.762788318,0.987077071,0.82302918,0.740596646,0.005948147,0.001103795,0.548483393,0.993540202,CALI
27980,613.77,220.7632719,161.9728633,1.362964557,0.679479175,28333,188.7465032,0.818559476,0.98754103,0.933353714,0.854972395,0.007890038,0.002600562,0.730977796,0.996296827,DERMASON
39623,764.058,289.4156804,176.0836099,1.64362646,0.793622306,40333,224.6098183,0.695506407,0.982396549,0.852912666,0.776080335,0.007304234,0.001634486,0.602300687,0.989957346,HOROZ
42412,752.034,246.9648727,218.8193832,1.128624297,0.46361942,42848,232.3803683,0.771435847,0.989824496,0.942374802,0.940945025,0.005822995,0.002815679,0.88537754,0.999258604,SEKER
70644,1035.229,389.680282,236.3196772,1.648954021,0.795125402,72782,299.9112109,0.699500951,0.970624605,0.828346968,0.769634043,0.005516113,0.001193851,0.59233656,0.976735753,CALI
34242,682.082,247.6193769,177.0846476,1.398310809,0.698972458,34685,208.8019839,0.824710983,0.987227908,0.924902194,0.84323766,0.007231452,0.002255305,0.711049751,0.994268553,SIRA
51896,871.948,339.2358007,196.0556099,1.730303973,0.81608412,52577,257.0526005,0.766207497,0.987047568,0.857753655,0.757740191,0.006536839,0.001329318,0.574170197,0.993488973,SIRA
46594,804.546,268.3298831,221.4171309,1.211874989,0.564887953,47173,243.5679029,0.785495128,0.98772603,0.9045615,0.907718142,0.005758893,0.002411698,0.823952225,0.998527094,SEKER
34270,692.825,264.4528985,165.4606459,1.598282765,0.780086633,34591,208.8873361,0.789722318,0.99072013,0.897174389,0.789884843,0.007716746,0.001852973,0.623918065,0.997197489,DERMASON
29702,631.176,226.4472203,167.565085,1.351398594,0.672635329,30053,194.4678918,0.728561617,0.988320634,0.936902945,0.858778004,0.007623972,0.002557907,0.73749966,0.996656004,DERMASON
24098,571.72,198.4735916,154.9509464,1.28088015,0.62488955,24466,175.1642845,0.739202454,0.984958718,0.926454498,0.882557136,0.008236102,0.003082285,0.778907098,0.99768664,DERMASON
67085,1019.709,369.7382109,232.5206522,1.590130629,0.777503063,68180,292.2589175,0.770233188,0.983939572,0.810742208,0.790448238,0.005511489,0.001327218,0.624808418,0.993527002,BARBUNYA
139523,1410.901,501.721529,354.9685707,1.413425217,0.706712168,140892,421.4809616,0.732219703,0.990283338,0.880770149,0.840069515,0.003595977,0.001104734,0.70571679,0.997477907,BOMBAY
40923,737.658,258.0333232,203.1529698,1.270143003,0.616553616,41374,228.2647189,0.816924183,0.989099434,0.945077044,0.884632714,0.006305337,0.002381991,0.782575038,0.993982209,SEKER
38548,704.398,242.2028844,202.9686902,1.193301707,0.545653281,38857,221.5419553,0.783750813,0.992047765,0.976282458,0.914695776,0.00628315,0.002713088,0.836668363,0.998397785,SEKER
40766,770.917,286.1000458,182.6409041,1.566462054,0.769720328,41300,227.8264324,0.785653716,0.987070218,0.861971127,0.796317357,0.007018104,0.001740782,0.634121333,0.993327006,SIRA
42301,744.344,255.1204803,211.317871,1.207283034,0.560275708,42647,232.076078,0.762729895,0.991886885,0.959429603,0.909672472,0.006031074,0.002547503,0.827504007,0.999031547,SEKER
52829,846.266,298.2441132,226.0495163,1.319375144,0.65233061,53408,259.3529871,0.746805202,0.989158928,0.926975954,0.869599686,0.005645462,0.001991392,0.756203613,0.997716251,SEKER
44872,786.494,276.5596923,207.2813586,1.334223657,0.662004878,45420,239.0246951,0.761678436,0.98793483,0.911579318,0.864278858,0.006163302,0.002121333,0.746977944,0.996635645,SIRA
64235,1005.875,409.3046358,201.686606,2.029409111,0.870168508,65018,285.9834648,0.773990264,0.987957181,0.79779914,0.698705658,0.006371988,0.000936767,0.488189596,0.990736415,HOROZ
34082,668.346,230.626947,188.3912829,1.22419118,0.576827653,34364,208.3135861,0.801740767,0.991793738,0.958809282,0.903249117,0.006766826,0.002778401,0.815858967,0.998767351,SEKER
62441,971.606,334.6205025,239.7088797,1.395945377,0.697730439,63560,281.9616116,0.71593515,0.982394588,0.83118814,0.842631009,0.005358987,0.001666526,0.710027017,0.991158932,BARBUNYA
41466,769.004,292.9155583,181.6495265,1.612531362,0.784488806,42220,229.7741303,0.714376777,0.982141165,0.881139783,0.784438121,0.007063994,0.001649927,0.615343166,0.992260154,SIRA
31634,654.544,239.6793961,168.3886875,1.42336994,0.711626444,31937,200.6929489,0.753029113,0.990512572,0.927868181,0.83733918,0.007576639,0.002297534,0.701136902,0.99797719,DERMASON
30834,631.934,217.2278128,180.8974686,1.2008339,0.553642225,31120,198.1390121,0.783682806,0.990809769,0.97027823,0.91212543,0.007045074,0.00300804,0.8319728,0.999061142,SEKER
38450,729.307,273.6547005,179.5678319,1.523962826,0.75460094,38862,221.2601647,0.77551432,0.989398384,0.9084174,0.808537783,0.007117157,0.001876237,0.653733346,0.996265317,DERMASON
30846,646.738,241.1467794,163.4544718,1.475314666,0.735226505,31232,198.1775643,0.759192715,0.987640881,0.926727306,0.821813025,0.007817765,0.002199654,0.675376649,0.996393075,DERMASON
36278,689.943,246.5483426,187.7492127,1.313179102,0.648152282,36580,214.9199484,0.746153846,0.991744122,0.957694019,0.871715243,0.006796084,0.002420678,0.759887465,0.997868339,SEKER
147827,1452.182,541.3785204,349.7474326,1.547912779,0.763310977,148921,433.8423471,0.783803989,0.992653823,0.880889694,0.801366014,0.003662244,0.000931646,0.642187489,0.994050221,BOMBAY
50551,828.646,291.6220792,221.0689942,1.319145094,0.652177002,51124,253.6996891,0.78359065,0.988791957,0.925127389,0.869960497,0.005768869,0.002038302,0.756831267,0.998370253,SEKER
77147,1158.937,396.2326887,248.8317487,1.592371917,0.778218185,78916,313.4112493,0.702972372,0.97758376,0.721787323,0.790977772,0.005136074,0.001240133,0.625645836,0.996260859,BARBUNYA
32931,703.18,258.9877407,162.4359022,1.594399619,0.778862,33528,204.7658454,0.736826796,0.982193987,0.836915793,0.790639143,0.007864557,0.00189569,0.625110255,0.996675553,DERMASON
49667,905.454,371.1786906,171.1045243,2.16930962,0.887412524,50274,251.4716455,0.655211535,0.987926165,0.761281032,0.677494834,0.007473346,0.000971223,0.45899925,0.995711489,HOROZ
25507,598.818,225.4114379,144.6482345,1.55834213,0.766949377,25871,180.2124332,0.759136905,0.985930192,0.893880685,0.799482204,0.008837238,0.002227058,0.639171794,0.996048335,DERMASON
37202,724.276,276.3757975,172.7166375,1.600168933,0.780677573,37748,217.6397426,0.685953461,0.985535658,0.891185196,0.787477574,0.007429058,0.001762245,0.62012093,0.992298246,SIRA
61498,959.953,367.9021131,215.9102461,1.703958565,0.809682094,63004,279.8243834,0.699659829,0.976096756,0.838631007,0.760594662,0.005982343,0.001234992,0.57850424,0.985747254,CALI
43625,782.4,282.3577239,197.0964384,1.432586637,0.716060657,44149,235.680027,0.766925092,0.988131101,0.895545427,0.834685957,0.006472383,0.001937923,0.696700647,0.998084037,SEKER
51550,913.589,380.7034098,173.6775831,2.192012366,0.889876347,52297,256.1942594,0.778230676,0.985716198,0.776134181,0.672949737,0.007385129,0.000934261,0.452861348,0.992677675,HOROZ
64571,973.638,367.600901,225.4166781,1.63076177,0.789919656,65393,286.7304495,0.802094332,0.987429847,0.855957783,0.780004751,0.005692972,0.001299894,0.608407412,0.992167549,CALI
39160,731.796,261.6340031,190.7172146,1.371842619,0.684570572,39585,223.2936644,0.747256941,0.98926361,0.918908956,0.85345812,0.006681154,0.002186554,0.728390763,0.999237491,SEKER
46232,806.265,305.8120579,193.1105183,1.583611606,0.775401965,46724,242.6198892,0.688837237,0.98947008,0.893710644,0.79336273,0.006614727,0.001616512,0.629424422,0.996763819,SIRA
32279,670.977,250.8205643,164.181397,1.527703924,0.755995254,32662,202.7286345,0.757189772,0.988273835,0.900979001,0.808261616,0.007770395,0.002045647,0.653286839,0.998028868,DERMASON
26700,598.326,221.0061134,154.1061701,1.43411593,0.716785532,27015,184.3786751,0.724362453,0.988339811,0.937228259,0.83426957,0.008277383,0.002473423,0.696005715,0.998152883,DERMASON
68988,1043.643,352.040944,249.9893272,1.408223895,0.704086362,70402,296.375184,0.739516337,0.979915343,0.795938459,0.841877029,0.00510293,0.001581226,0.708756932,0.998088447,BARBUNYA
57230,953.606,395.4095217,184.9630681,2.137775534,0.883847075,57949,269.9398065,0.614761583,0.987592538,0.790852806,0.682684133,0.00690913,0.000925726,0.466057626,0.996326589,HOROZ
29373,635.218,236.0204194,158.8275044,1.4860173,0.739697366,29718,193.3878619,0.719926471,0.988390874,0.914771398,0.819369199,0.008035285,0.002234084,0.671365884,0.997661319,DERMASON
43533,820.623,333.7998456,167.4809878,1.993061123,0.865018041,44179,235.4313851,0.81696881,0.985377668,0.812346083,0.705307052,0.007667743,0.00117047,0.497458038,0.991464275,HOROZ
68384,985.315,364.7629557,239.0638114,1.525797458,0.755286314,69193,295.0749278,0.7482493,0.988308066,0.885144501,0.808949821,0.005334039,0.001409037,0.654399813,0.998481572,BARBUNYA
176920,1640.204,627.0168971,362.913449,1.727731223,0.815473983,180242,474.6172566,0.717882547,0.981569224,0.826401433,0.756944923,0.00354407,0.000717694,0.572965616,0.989930584,BOMBAY
45475,773.603,270.4200681,214.4588917,1.260941274,0.609145681,45854,240.6253692,0.771704453,0.991734636,0.954874468,0.889820681,0.005946566,0.002299619,0.791780845,0.998389147,SEKER
77067,1129.233,398.9042899,247.7669124,1.609998228,0.783716508,78528,313.2487063,0.715219066,0.981395171,0.759471,0.785272844,0.005176071,0.001214122,0.61665344,0.992810945,BARBUNYA
51494,864.097,325.3516274,202.6147673,1.605764633,0.782415889,52079,256.0550666,0.691956247,0.988767065,0.866645523,0.787010253,0.006318243,0.001495194,0.619385138,0.994586749,SIRA
44701,850.2,349.4830759,164.4361869,2.125341644,0.882393282,45295,238.5688179,0.5775323,0.98688597,0.777114302,0.682633393,0.007818238,0.001047222,0.465988349,0.990384445,HOROZ
51487,909.858,377.6142924,174.9837576,2.157996249,0.886152967,52007,256.0376622,0.762487967,0.990001346,0.781556205,0.678040178,0.007334168,0.000956208,0.459738483,0.992113922,HOROZ
31978,659.38,245.5456011,166.6631267,1.473304899,0.734372991,32338,201.7812037,0.800190176,0.988867586,0.924250346,0.821766722,0.007678579,0.002160005,0.675300545,0.994923602,DERMASON
53491,918.605,381.2313209,180.7676532,2.108957627,0.880434442,54208,260.9729037,0.681631093,0.98677317,0.796586553,0.684552631,0.007127018,0.000965417,0.468612305,0.988283494,HOROZ
48538,828.59,271.5869147,227.8805758,1.19179493,0.544022656,49197,248.5970656,0.74738236,0.986604874,0.888407807,0.915349938,0.005595346,0.002423011,0.837865509,0.998563865,SEKER
29630,638.705,231.3154606,163.685719,1.413168247,0.70658335,30031,194.232046,0.784734361,0.986647131,0.91272697,0.839684669,0.007806799,0.002393964,0.705070344,0.996383022,DERMASON
